api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,339.98,17.93,92.41,7578.43,4117.28,4186.88125
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,348.39,17.36,92.28,7626.85,4115.3,4184.89651
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,354.33,13.78,89.38,7674.81,4114.6,4184.20123
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,359.63,11.23,89.44,7722.01,4115.09,4184.6876
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,2.45,6.54,88.02,7770.25,4116.16,4185.75698
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,2.96,1.57,87.47,7818.02,4118.04,4187.63659
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,3.62,4.11,89.32,7865.82,4119.38,4188.97537
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,5.65,5.93,91.42,7915.05,4119.06,4188.65744
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,1.82,8.86,89.81,7961.93,4118.55,4188.15408
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,0.18,3.5,89.44,8010.02,4118.87,4188.46885
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,359.0,2.52,89.14,8058.36,4119.47,4189.06788
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,358.21,1.61,89.2,8107.6,4120.18,4189.78116
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,358.84,5.7,91.73,8153.34,4119.81,4189.40998
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,358.24,1.67,92.1,8195.64,4118.4,4187.99644
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,356.98,4.83,89.81,8249.77,4117.49,4187.09427
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,356.61,4.79,87.59,8296.75,4118.56,4188.16006
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,356.82,0.67,87.84,8345.53,4120.5,4190.10493
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,356.45,3.41,86.29,8392.27,4122.9,4192.49809
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,355.92,8.06,82.38,8441.24,4127.73,4197.33111
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,354.83,2.39,81.96,8489.78,4134.34,4203.9441
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,353.99,2.54,81.08,8537.43,4141.37,4210.97082
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,353.93,1.62,81.57,8567.94,4145.97,4215.57262
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,353.93,0.0,81.57,8639.0,4156.39,4225.99008
