api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.4,3.85,71.78,3100.0,2420.38,2477.86644
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.41,4.57,71.9,3100.0,2420.38,2470.2256
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.48,5.05,73.16,3125.0,2427.88,2477.73077
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.64,4.24,74.21,3150.0,2434.9,2484.75379
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.97,1.57,74.44,3175.0,2441.66,2491.50848
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.17,1.53,74.77,3200.0,2448.3,2498.14544
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.2,3.28,74.97,3200.0,2448.3,2506.47382
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.2,,74.97,3200.0,2448.3,2506.47382
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.1,3.93,75.75,3225.0,2454.66,2504.50636
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.07,2.96,76.49,3250.0,2460.65,2510.50372
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.07,0.88,76.71,3275.0,2466.45,2516.29759
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.09,0.84,76.5,3300.0,2472.24,2522.08933
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.1,1.12,76.09,3300.0,2472.24,2531.46073
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.1,,76.09,3300.0,2472.24,2531.46073
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.2,1.24,76.21,3325.0,2478.14,2527.98713
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.34,0.87,76.04,3350.0,2484.13,2533.98242
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.5,0.63,76.07,3375.0,2490.16,2540.00735
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.7,1.15,75.1,3400.0,2496.22,2556.33808
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.69,1.06,75.88,3400.0,2496.22,2546.06615
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.7,,75.1,3400.0,2496.22,2556.33808
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.02,1.37,76.0,3425.0,2502.29,2552.13979
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.3,2.56,76.58,3450.0,2508.22,2558.06514
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.58,1.09,76.58,3475.0,2514.02,2563.8675
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.6,,75.9,3500.0,2519.85,2581.37636
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.6,1.18,75.9,3500.0,2519.85,2581.37636
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.7,0.67,76.46,3500.0,2519.85,2569.69533
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.83,0.54,76.41,3525.0,2525.71,2575.55921
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.96,0.65,76.31,3550.0,2531.6,2581.4549
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.04,0.57,76.19,3575.0,2537.55,2587.39722
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.16,1.29,76.49,3600.0,2543.45,2593.30138
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.0,,76.41,3600.0,2543.45,2605.30598
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.0,0.64,76.41,3600.0,2543.45,2605.30598
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.16,2.68,77.16,3625.0,2549.15,2598.99967
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.15,2.76,77.85,3650.0,2554.56,2604.40867
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.1,0.19,77.85,3675.0,2559.82,2609.67064
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.9,,77.01,3700.0,2565.13,2628.29387
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.16,0.91,77.63,3700.0,2565.13,2614.97952
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.9,0.61,77.01,3700.0,2565.13,2628.29387
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.19,0.2,77.67,3725.0,2570.48,2620.32677
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.16,0.34,77.75,3750.0,2575.8,2625.64844
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.25,0.48,77.83,3775.0,2581.09,2630.936
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.2,0.39,77.27,3800.0,2586.4,2650.55085
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.29,0.82,77.63,3800.0,2586.4,2636.24915
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.2,,77.27,3800.0,2586.4,2650.55085
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.32,0.65,77.79,3825.0,2591.72,2641.57082
500292279000,MPL-20,MILNEPT,MILNE_KUP,235.32,0.56,77.65,3850.0,2597.04,2646.88822
